Date,SPY,SPY_Volume,VOO,VOO_Volume,IVV,IVV_Volume,QQQ,QQQ_Volume,DIA,DIA_Volume,TLT,TLT_Volume,GOVT,GOVT_Volume,IEF,IEF_Volume,SHY,SHY_Volume,GLD,GLD_Volume,IAU,IAU_Volume,LQD,LQD_Volume,VCIT,VCIT_Volume,VCSH,VCSH_Volume,IGSB,IGSB_Volume,AMZN,AMZN_Volume,AAPL,AAPL_Volume,MSFT,MSFT_Volume,FB,FB_Volume,GOOG,GOOG_Volume,GOOGL,GOOGL_Volume,NFLX,NFLX_Volume,TSLA,TSLA_Volume
16/10/2020 22:24,348.7,51772056,320.3,1382285,349.92,1732719,290.22,30339701,286.72,1832647,161.45,7020528,27.83,3581617,121.25,2228469,86.44,1265796,178.42,5771410,18.14,16923716,135.46,7486712,96.07,2028346,82.92,1399843,54.96,1582465,3310.35,4260136,119.8,90216137,220.88,17433058,266.95,12262347,1578.65,929482,1575.24,1035040,537.92,4331296,444.83,26594905
16/10/2020 22:25,348.79,51863729,320.41,1388622,350.02,1735639,290.39,30398483,286.82,1839396,161.44,7026990,27.83,3583457,121.25,2231967,86.44,1267730,178.41,5782589,18.14,16933075,135.45,7539664,96.07,2029658,82.93,1403465,54.95,1584339,3312.13,4285817,119.76,90404984,220.85,17487315,266.87,12285792,1578.61,932124,1575.78,1042234,537.7,4338367,445.2,26659881
16/10/2020 22:26,348.74,51931222,320.42,1394945,350,1737879,290.36,30447381,286.76,1842255,161.46,7030111,27.83,3584315,121.25,2232535,86.43,1271661,178.41,5788903,18.13,17096993,135.48,7558128,96.07,2034735,82.93,1415718,54.96,1585339,3314.95,4308595,119.89,90570501,221.01,17550653,267.09,12310680,1579.07,937960,1575.61,1048590,537.55,4343431,445.04,26736878
16/10/2020 22:27,348.88,52007806,320.42,1395417,350.12,1746541,290.52,30485639,286.88,1847702,161.46,7032656,27.83,3587615,121.25,2234337,86.43,1285613,178.4,5808654,18.12,17135889,135.47,7568362,96.07,2042287,82.93,1425079,54.96,1612638,3310.45,4323800,119.79,90784628,220.88,17608853,267,12333298,1579.82,941393,1576.64,1054063,537.67,4349426,445.03,26788022
16/10/2020 22:28,348.74,52166059,320.41,1398473,349.95,1750670,290.38,30541751,286.84,1851980,161.49,7035872,27.83,3594321,121.25,2234928,86.43,1288126,178.41,5825089,18.12,17140470,135.46,7602244,96.07,2055768,82.93,1429124,54.96,1618997,3305.22,4345080,119.88,91030457,220.99,17672955,267.1,12356324,1579.19,945952,1575.55,1060069,537.27,4356600,444.75,26859878
16/10/2020 22:29,348.81,52265853,320.45,1401372,350.07,1766403,290.4,30582724,286.8,1859490,161.48,6816057,27.83,3596574,121.25,2245672,86.43,1290557,178.35,5889197,18.13,17142856,135.46,7610305,96.07,2065634,82.93,1582874,54.96,1638026,3304,4376940,119.91,91192263,221.02,17715246,267.11,12374639,1579.33,948053,1575.71,1063922,536.92,4380997,444.58,26909980
16/10/2020 22:30,348.83,52351460,320.46,1407314,350.08,1769272,290.27,30651191,286.83,1866408,161.46,7058410,27.82,3671402,121.25,2249494,86.43,1298349,178.31,5931615,18.13,17168742,135.46,7612473,96.06,2067457,82.93,1583014,54.96,1638349,3303,4408631,119.79,91390879,220.83,17822670,266.72,12419227,1579.82,949340,1576,1066986,536.74,4392890,444.61,26958854
16/10/2020 22:31,348.63,52523034,320.32,1411815,349.91,1777875,290.16,30745126,286.76,1880909,161.5,7098814,27.82,3689752,121.25,2260347,86.43,1300648,178.32,5942774,18.13,17182787,135.46,7661334,96.07,2069973,82.93,1586821,54.96,1639492,3304.14,4434664,119.78,91783858,220.74,17894073,266.79,12446641,1579.28,956076,1575.65,1077144,536.7,4414863,444.19,27048187
16/10/2020 22:32,348.66,52635654,320.32,1427095,349.89,1783851,290.2,30837652,286.79,1886605,161.49,7109455,27.83,3694058,121.25,2264151,86.44,1301478,178.3,5967482,18.13,17206529,135.46,7673042,96.06,2076782,82.93,1590699,54.96,1640943,3303.56,4453040,119.79,91975874,220.65,17978683,266.96,12469211,1579.42,957477,1575,1080736,536.36,4424757,443.93,27178802
16/10/2020 22:33,348.74,52737065,320.38,1429322,349.98,1791580,290.18,30885354,286.78,1893059,161.49,7124393,27.83,3696867,121.25,2264758,86.44,1303991,178.32,5995589,18.13,17227324,135.46,7745638,96.06,2077613,82.92,1603500,54.96,1641336,3301.6,4471051,119.76,92125231,220.37,18251878,266.87,12492034,1579.53,961638,1575.94,1088281,536.41,4432603,443.6,27310051
16/10/2020 22:34,348.59,52827599,320.24,1431114,349.83,1794502,290.07,30949717,286.61,1904938,161.49,7137031,27.83,3697611,121.25,2278091,86.44,1304626,178.33,6013916,18.13,17232233,135.45,7809314,96.07,2080320,82.93,1605923,54.96,1644154,3298.01,4506357,119.63,92439827,220.18,18368156,266.69,12517502,1578.9,963675,1576.12,1093859,536.2,4442795,443.33,27442939
16/10/2020 22:35,348.43,53029470,320.1,1434443,349.67,1804695,289.97,31096842,286.58,1911765,161.48,7146351,27.83,3699994,121.25,2280760,86.43,1307999,178.35,6035212,18.13,17250387,135.44,7835567,96.07,2089066,82.93,1638780,54.96,1645588,3297.94,4530253,119.69,92742791,220.32,18441676,266.71,12553184,1578.27,967733,1574.99,1099662,535.89,4468429,442.97,27625076
16/10/2020 22:36,348.65,53150140,320.24,1437624,349.88,1810095,290.17,31215964,286.73,1920244,161.46,7164417,27.83,3711750,121.25,2280997,86.44,1311425,178.38,6050548,18.13,17276572,135.44,7848372,96.05,2107456,82.93,1645679,54.96,1668960,3303.75,4552880,119.74,93032163,220.38,18542217,266.69,12589277,1578.65,969878,1574.35,1105658,535.96,4480412,443.46,27733545
16/10/2020 22:37,348.61,53316215,320.27,1443163,349.83,1816595,290.16,31415237,286.71,1920806,161.47,7167917,27.83,3713731,121.25,2299900,86.43,1317464,178.38,6057119,18.13,17284263,135.43,7865741,96.04,2126249,82.92,1655988,54.96,1670631,3304.35,4580170,119.77,93279184,220.46,18593083,266.71,12615560,1579.39,972857,1575.45,1110260,536.22,4492757,443.44,27868055
16/10/2020 22:38,348.57,53393736,320.21,1445767,349.78,1819640,290.13,31478457,286.57,1922714,161.47,7204527,27.83,3728369,121.25,2302663,86.43,1321572,178.38,6072918,18.12,17292521,135.43,7872871,96.04,2140670,82.93,1662017,54.96,1671346,3303.4,4596028,119.72,93421695,220.45,18635032,266.64,12637535,1579.09,976482,1575.56,1114635,536.17,4500497,442.86,27952854
16/10/2020 22:39,348.54,53456542,320.2,1447432,349.77,1822674,290.02,31539639,286.52,1925006,161.46,7217254,27.83,3730909,121.25,2322830,86.43,1327929,178.34,6092923,18.13,17297514,135.43,7881102,96.04,2148854,82.93,1666783,54.96,1673006,3300.89,4610045,119.71,93578255,220.3,18695794,266.53,12655313,1578.66,978038,1574.52,1116421,536.02,4513291,443.01,28003748
16/10/2020 22:40,348.42,53607454,320.15,1451956,349.65,1831980,289.9,31599843,286.46,1928504,161.49,7232954,27.83,3732170,121.25,2345220,86.43,1335256,178.37,6107252,18.13,17298755,135.43,7895948,96.04,2157127,82.93,1674219,54.96,1673505,3298.97,4633651,119.63,93849250,220.13,18784322,266.49,12685644,1577.36,981584,1573.66,1119676,535.62,4523473,442.14,28053538
16/10/2020 22:41,348.31,53837250,320.07,1460435,349.56,1839779,289.72,31698590,286.39,1932858,161.49,7238600,27.83,3740836,121.25,2384739,86.43,1343056,178.35,6117061,18.13,17381156,135.43,7905387,96.04,2164244,82.93,1687313,54.96,1675018,3295.93,4663172,119.47,94320898,220.08,18897465,266.28,12711866,1576.73,985464,1572.73,1123232,535.19,4548143,441.27,28298790
16/10/2020 22:42,348.17,54120093,319.85,1470740,349.4,1850976,289.6,31903875,286.24,1945045,161.49,7260861,27.83,3806246,121.25,2392435,86.44,1350150,178.36,6127873,18.12,17385745,135.44,7925409,96.03,2169103,82.92,1694232,54.95,1675197,3298.25,4681241,119.53,94591564,220.21,18954148,266.31,12738355,1574.89,990754,1571.02,1129842,534.4,4596093,441.05,28508919
16/10/2020 22:43,348.25,54328517,319.93,1475987,349.47,1862357,289.76,32002689,286.37,1949042,161.46,7279401,27.83,3813280,121.26,2393095,86.43,1362951,178.36,6138237,18.13,17391007,135.46,7996144,96.04,2172560,82.92,1700944,54.95,1676878,3300.2,4705543,119.56,94863257,220.25,19001704,266.48,12776332,1576.03,994127,1571.5,1132588,534.92,4620564,440.43,28657917
16/10/2020 22:44,348.31,54540710,319.94,1477901,349.57,1867897,289.68,32108120,286.4,1952872,161.53,7340777,27.83,3822949,121.28,2413296,86.43,1368663,178.35,6153738,18.13,17398372,135.48,8070827,96.03,2180959,82.92,1713016,54.96,1677909,3298.65,4730847,119.54,95102982,220.23,19042843,266.57,12801729,1575.68,997713,1570.72,1136652,534.92,4636715,440.18,28986672
16/10/2020 22:45,348.36,54830006,319.99,1484745,349.54,1875417,289.76,32210540,286.4,1962753,161.51,7398879,27.83,3834869,121.26,2420590,86.44,1370246,178.35,6170464,18.13,17403372,135.45,8082507,96.02,2193278,82.93,1720439,54.96,1680944,3300.12,4750168,119.61,95366032,220.38,19126063,266.7,12839782,1575.57,1002980,1571,1140494,535.13,4655268,440.4,29109232
16/10/2020 22:46,348.41,55010554,320.08,1490810,349.64,1882152,289.83,32405891,286.47,1966617,161.53,7415829,27.83,3847602,121.26,2426283,86.44,1371584,178.35,6178365,18.13,17425365,135.47,8102676,96.02,2203517,82.92,1727064,54.96,1682569,3299.51,4762472,119.57,95608484,220.38,19181676,266.77,12916828,1577.68,1007917,1572.56,1146554,535.02,4667530,439.86,29225870
16/10/2020 22:47,348.47,55188929,320.11,1493011,349.73,1946422,289.87,32529553,286.55,1972007,161.55,7424336,27.83,3866120,121.26,2431490,86.44,1379750,178.36,6189717,18.13,17428728,135.44,8112882,96.03,2207536,82.93,1766228,54.95,1685513,3299.65,4775793,119.56,95889685,220.3,19240065,266.9,12946994,1578.32,1011964,1573.85,1149778,535.14,4686441,439.63,29321507
16/10/2020 22:48,348.43,55410297,320.07,1495763,349.63,1956611,289.72,32597645,286.42,1982243,161.54,7464675,27.83,3875124,121.26,2432156,86.44,1381056,178.37,6202920,18.13,17477096,135.43,8138861,96.02,2215615,82.93,1776969,54.95,1687246,3298.95,4799159,119.4,96463012,220.24,19322102,266.94,12981619,1579.24,1018036,1575.41,1158017,535.05,4705096,440.1,29551855
16/10/2020 22:49,348.4,56127330,320,1499082,349.58,1962591,289.81,32765422,286.5,1989598,161.51,7497436,27.83,3886657,121.26,2438400,86.44,1381853,178.35,6249431,18.13,17501030,135.41,8191712,96,2276406,82.92,1787511,54.96,1691817,3297.73,4815865,119.41,96729824,220.13,19392955,267.01,13013739,1580,1026032,1575.47,1165287,534.93,4717225,440.11,29825334
16/10/2020 22:50,348.32,56377819,319.98,1504583,349.49,1970437,289.49,32985108,286.33,2005854,161.47,7540411,27.83,3894083,121.26,2448995,86.44,1399109,178.38,6264348,18.11,17749817,135.4,8219055,95.99,2281740,82.92,1795073,54.96,1697766,3293,4862676,119.15,97603040,219.97,19561729,266.59,13082943,1579.49,1031793,1575.24,1169154,534.85,4734716,439.25,29947364
16/10/2020 22:51,348.13,56864429,319.84,1516457,349.41,2018867,289.46,33232419,286.37,2012411,161.49,7552854,27.83,3905795,121.26,2450901,86.44,1399736,178.35,6274958,18.11,17765475,135.39,8244270,95.99,2285283,82.93,1802613,54.96,1700594,3292.7,4895027,119.17,98136578,219.61,19737001,266.44,13134796,1578.8,1040523,1573.62,1180380,533.94,4774880,440.1,30055080
16/10/2020 22:52,347.92,57407073,319.58,1525441,349.11,2027877,289.27,33416158,286.12,2023035,161.48,7576322,27.83,3926591,121.25,2462844,86.44,1404913,178.29,6319370,18.12,17853333,135.38,8266861,96,2292231,82.92,1811629,54.96,1704209,3292.62,4932436,119.19,98599861,219.65,19897036,266.42,13182565,1577.73,1050929,1573.24,1187149,533.22,4815327,440.02,30178713
16/10/2020 22:53,347.84,57846791,319.55,1533435,349.05,2036202,289.2,34074967,286.07,2025572,161.49,7599402,27.83,3947422,121.26,2464623,86.43,1407783,178.27,6369139,18.11,17857311,135.37,8301456,95.99,2296568,82.92,1818623,54.95,1713188,3291.3,4957121,119.12,99044791,219.69,20026672,266.4,13232043,1578.78,1067469,1573.36,1200534,533.19,4857260,440.03,30256044
16/10/2020 22:54,347.82,58659852,319.52,1542708,349.02,2043967,289.12,34227519,285.97,2035508,161.46,7625848,27.82,3947953,121.26,2467332,86.44,1416636,178.26,6429960,18.11,17873392,135.37,8341265,95.98,2307172,82.92,1971248,54.96,1723393,3290.3,4986604,118.92,99632002,219.6,20149410,266.38,13281912,1578.35,1075903,1573.12,1213569,532.56,4911166,439.64,30377427
16/10/2020 22:55,347.72,59494390,319.45,1549503,348.94,2052539,289.11,34401397,286.12,2047205,161.41,7676068,27.83,3959544,121.25,2479213,86.43,1419437,178.27,6476356,18.11,17882491,135.35,8380951,95.97,2340938,82.92,1978600,54.96,1727063,3288.65,5036072,119,100804518,219.49,20445780,266.19,13386469,1574.99,1087577,1568.35,1228812,531.48,4965579,440.4,30509129
16/10/2020 22:56,347.76,60325495,319.46,1560858,348.97,2084833,288.95,34601244,286.04,2058102,161.39,7733775,27.83,3992754,121.25,2484124,86.43,1425812,178.26,6533901,18.12,18023874,135.33,8484066,96,2382050,82.92,1993082,54.96,1733233,3287.16,5087046,118.93,101441529,219.42,20653792,266.15,13485622,1573.33,1108020,1568.35,1247705,530.6,5058728,440.3,30677889
16/10/2020 22:57,347.72,60917395,319.39,1566775,348.89,2093025,288.86,34757894,285.99,2069996,161.37,7790291,27.83,4102957,121.24,2490259,86.44,1435981,178.26,6595675,18.24,177366,135.23,52676,96.05,2423534,82.91,29774,54.95,1738774,3282.59,5172687,119.03,102154512,219.64,20861250,266.16,13575423,1573.09,1123521,1567.22,1264272,530.42,5126607,439.9,30791352
16/10/2020 22:58,347.75,61491069,319.51,1573174,348.96,2107226,288.96,34954531,286.07,2094132,161.35,7831714,27.83,4114135,121.24,2499957,86.44,1443154,178.25,6678264,18.23,183687,135.26,60937,95.93,22281,82.92,82188,54.95,56098,3276.9,5253023,118.97,102876791,219.6,21100293,265.89,13698933,1574.98,1144971,1570.58,1280919,531.24,5191099,439.84,30906190
16/10/2020 22:59,347.57,62761367,319.34,1582094,348.83,2166567,288.92,35437463,286.07,2128830,161.38,7889164,27.83,4118274,121.24,2518422,86.43,1448962,178.29,6784409,18.21,285223,135.27,100101,95.94,25044,82.92,84224,54.95,57992,3278.25,5356236,119.02,103877602,219.76,21382997,265.83,13938595,1571.9,1167518,1567.04,1306693,531.14,5266720,439.83,31009107
19/10/2020 16:30,348.79,1509741,320.4,96604,350.01,84559,290.31,1025351,286.95,74798,160.47,279123,27.78,36374,121.01,41610,86.43,17323,179.47,214017,18.21,424306,135.22,128651,95.95,30793,82.92,87473,54.94,63830,3295,165388,120,3238282,220.39,520842,265.99,306517,1580.4,30927,1577.62,39670,537.65,194039,445.45,1149752
19/10/2020 16:31,348.81,1692230,320.49,107059,350.03,92230,290.43,1181313,286.93,89732,160.4,361233,27.77,40787,121,64562,86.43,17804,179.32,256856,18.21,454358,135.21,136949,95.95,33718,82.91,88442,54.95,63988,3298.66,221591,119.63,4127006,220.42,632367,266.24,416737,1582.45,37141,1577.37,47813,537.7,246767,444.5,1327129
19/10/2020 16:32,348.78,1913729,320.33,125609,349.9,98837,290.36,1312159,286.78,123471,160.31,457071,27.77,76433,120.99,74481,86.43,21630,179.24,321071,18.22,570989,135.21,149502,95.95,34788,82.92,91396,54.94,64544,3298.61,261891,119.38,4738881,220.68,751787,266.2,484334,1584.14,40856,1579.38,53734,535.42,302256,444,1527828
19/10/2020 16:33,348.88,2022243,320.51,136541,350.1,119283,290.64,1474124,286.9,133152,160.25,501875,27.76,96626,120.98,75696,86.43,29134,179.18,350470,18.2,611530,135.24,227437,95.97,36997,82.91,98386,54.94,65531,3307.84,299067,119.57,5295983,220.99,844997,265.88,524287,1582.18,49080,1577.79,64836,536.1,329581,444.41,1706197
19/10/2020 16:34,348.93,2153304,320.54,142758,350.13,123511,290.63,1605474,286.82,138788,160.27,559383,27.76,96738,120.98,77732,86.43,33612,179.23,385176,18.2,621506,135.24,241712,95.97,38232,82.9,99190,54.94,66107,3315.46,341537,119.84,5881028,221.1,925558,265.98,558521,1583.5,51027,1578.45,70374,534.82,366282,444.22,1902487
19/10/2020 16:35,349.16,2343272,320.74,146330,350.41,128982,291.08,1747966,286.87,145302,160.27,629135,27.76,96923,120.98,80156,86.42,33911,179.16,416123,18.2,636529,135.22,246710,95.96,45504,82.92,114063,54.95,66214,3319.21,374723,120.25,6655224,221.14,997862,266.48,605356,1587,58142,1582.3,84706,534.6,389564,443.73,2039805
19/10/2020 16:36,349.13,2436063,320.72,151725,350.35,133342,290.96,1809875,286.89,154065,160.3,659021,27.77,108977,120.98,85750,86.43,35086,179.18,441599,18.2,668897,135.2,255648,95.96,54026,82.92,118161,54.94,89557,3318.56,421408,120.18,7288410,221.35,1076183,266.92,671477,1586.82,62570,1582.49,90071,534.41,418415,444.05,2167051
19/10/2020 16:37,349.09,2535178,320.72,158496,350.32,140363,291,1875513,286.71,161242,160.24,678622,27.77,109793,120.96,88638,86.43,36139,179.14,465159,18.2,669930,135.18,258053,95.96,55522,82.91,118880,54.95,90457,3321.05,451699,120.06,7657899,221.64,1167753,267.58,725328,1586.67,70024,1583.36,96591,534.98,442859,444.1,2361521
19/10/2020 16:38,349.13,2593952,320.74,161407,350.34,142528,291.14,1980748,286.65,168652,160.18,699885,27.77,110325,120.95,102076,86.42,38187,179.08,517493,18.21,678406.5,135.18,261938.5,95.955,58877.5,82.915,120396.5,54.945,95189,3325.45,492148,120.04,8059298,221.83,1246230,267.54,759730,1586.85,71181,1582.46,102262,536,472879,444.9,2531801
19/10/2020 16:39,349.16,2663987,320.74,167489,350.36,145302,291.14,2065894,286.76,179289,160.18,717770,27.76,112539,120.95,105848,86.42,40150,179.13,548772,18.22,686883,135.18,265824,95.95,62233,82.92,121913,54.94,99921,3317.95,524139,119.88,8484982,221.83,1337055,267.52,809036,1584.54,78319,1579.37,105292,535.5,492007,445.46,2666011
19/10/2020 16:40,349.19,2802632,320.78,174220,350.44,152424,291.1,2193041,286.73,189472,160.17,732016,27.76,114524,120.95,130654,86.43,61430,179.16,575914,18.22,705775,135.19,277191,95.95,63818,82.92,122210,54.94,99921,3322.8,554106,119.97,9030388,221.91,1417823,267.91,858500,1586.64,80505,1581.93,109086,534.05,512424,445.23,2869863
19/10/2020 16:41,349.15,2903926,320.73,176677,350.36,190745,291.02,2263951,286.8,200317,160.14,757365,27.76,119012,120.93,143226,86.43,62416,179.21,597202,18.22,711894,135.17,281212,95.94,65029,82.9,126521,54.94,100100,3318.4,570190,119.98,9335301,221.88,1491453,267.97,920340,1584.49,84424,1579.97,113679,533.16,543303,445.02,3008744
19/10/2020 16:42,349.05,2995491,320.64,181690,350.23,194721,291,2323207,286.75,202046,160.16,778932,27.76,119823,120.95,143948,86.43,65231,179.23,616778,18.21,783266,135.16,282243,95.95,73486,82.9,131905,54.94,107607,3318.64,592926,119.85,9608235,221.67,1582067,268.05,964039,1583.75,88438,1579.38,119862,533.67,571176,445.03,3121906
19/10/2020 16:43,348.98,3079921,320.62,186475,350.2,200359,291.12,2365252,286.62,213812,160.23,827601,27.76,120054,120.95,161746,86.43,65569,179.31,627748,18.2,870779,135.15,283693,95.93,78237,82.91,134924,54.94,107757,3320.05,613274,119.99,9900248,221.84,1650364,268.15,1012431,1583.59,92994,1579.95,123362,535.27,605406,444.91,3197118
19/10/2020 16:44,349.14,3171232,320.72,190257,350.33,204725,291.23,2464253,286.82,227527,160.15,856841,27.77,120913,120.93,171616,86.43,65670,179.18,650638,18.21,921928,135.21,293736,95.96,96153,82.9,141549,54.94,118788,3326.89,647527,120.12,10400990,221.86,1715908,268.21,1058650,1585.26,95736,1581.15,128195,534.81,624026,444.45,3276900
19/10/2020 16:45,349.01,3307768,320.6,197595,350.21,211299,291.16,2555023,286.64,238679,160.18,886244,27.77,120919,120.93,182071,86.42,66521,179.13,670922,18.22,977301,135.18,299072,95.94,98182,82.9,142549,54.94,119319,3326,669172,120.19,11043178,221.92,1854864,268.2,1102632,1585.45,99450,1581.6,134960,535.3,653118,445.17,3422088
19/10/2020 16:46,349.07,3378504,320.67,203040,350.3,218576,291.08,2682000,286.7,245306,160.22,923652,27.76,121309,120.94,192454,86.42,67806,179.2,689737,18.22,979235,135.19,439887,95.93,98815,82.91,143037,54.95,121290,3321.59,683165,120.08,11349441,221.89,1933933,268.15,1124933,1585.82,102069,1582.48,141762,534.82,665737,445,3572627
19/10/2020 16:47,349.18,3429705,320.77,204592,350.35,221242,291.1,2738613,286.8,256923,160.17,1012027,27.76,134381,120.93,202033,86.43,68232,179.23,715339,18.22,988907,135.19,459696,95.94,99654,82.9,143364,54.94,121433,3318.21,697458,120.07,11570168,221.58,2063835,267.86,1154591,1585.84,104139,1581.74,149101,534.15,689419,445.38,3663805
19/10/2020 16:48,349.26,3527871,320.85,236565,350.47,227996,291.13,2809124,286.87,268821,160.15,1031394,27.77,138658,120.93,203176,86.42,72027,179.28,730841,18.22,991813,135.18,580138,95.94,102043,82.91,156801,54.94,122022,3320.66,712000,120.18,11938805,221.39,2117697,267.6,1205658,1583.33,109720,1577.67,156002,533.72,706491,445.63,3799296
19/10/2020 16:49,349.18,3603225,320.79,238598,350.41,230484,290.91,2891274,286.72,275301,160.14,1043975,27.77,138658,120.92,206209,86.43,74188,179.28,755037,18.22,997337,135.21,612837,95.95,113125,82.9,184752,54.94,122707,3311.81,737129,120.01,12335970,220.92,2233148,267.19,1243272,1580.89,111755,1578.2,159407,532.14,727107,443.84,3922540
19/10/2020 16:50,349.14,3715309,320.75,243693,350.35,235824,290.73,3008740,286.79,279238,160.09,1085977,27.76,175650,120.9,212841,86.43,75931,179.21,778367,18.22,1001552,135.24,620042,95.96,116781,82.9,185337,54.94,124523,3309.02,760402,119.84,12793508,221.08,2286936,267.15,1288134,1581.54,116293,1576.56,166901,531.56,765073,444.03,4106937
19/10/2020 16:51,349.18,3774877,320.78,246648,350.41,239618,290.76,3071772,286.88,280523,160.12,1130142,27.76,176198,120.92,221208,86.43,76279,179.26,790049,18.22,1005052,135.22,622995,95.96,125087,82.9,185775,54.94,124663,3306.98,782892,119.88,13068017,221.17,2355419,267.29,1322339,1581.23,120924,1576.04,171388,531.93,784647,444.51,4241502
19/10/2020 16:52,349.26,3851209,320.81,251128,350.42,243926,290.72,3156686,286.81,284045,160.19,1163555,27.76,181048,120.92,225955,86.42,76441,179.27,808909,18.21,1036339,135.21,628399,95.95,128126,82.9,190685,54.94,125144,3305.19,797085,119.69,13235733,221.13,2412920,267.04,1351590,1579,125646,1574.51,174370,532.45,826371,444.5,4334254
19/10/2020 16:53,349.11,3978629,320.7,253221,350.33,246447,290.61,3263707,286.8,284888,160.15,1203611,27.77,181427,120.92,227640,86.42,76538,179.25,831342,18.21,1115429,135.23,652770,95.95,128527,82.91,282731,54.94,125884,3303,810769,119.73,13574505,220.97,2483452,266.89,1402639,1575.96,134114,1572.02,182856,532.61,842003,444.76,4412013
19/10/2020 16:54,348.93,4096672,320.56,261621,350.17,254259,290.2,3393430,286.82,287480,160.21,1266626,27.77,181427,120.93,229162,86.42,76814,179.23,848110,18.22,1187304,135.23,665163,95.97,134870,82.9,286554,54.94,132572,3296.28,835793,119.58,13806078,220.6,2579879,266.48,1441824,1574.66,137463,1570.42,190948,530.7,867300,443.65,4514304
19/10/2020 16:55,348.92,4166865,320.54,264675,350.17,256152,289.88,3454271,286.71,291249,160.27,1318581,27.77,184355,120.93,236885,86.43,78457,179.21,859785,18.21,1280791,135.23,670597,95.96,143959,82.9,290354,54.94,133242,3298.41,850698,119.58,14297505,220.47,2623644,266.33,1485928,1575.24,141487,1570.36,194393,531.72,890469,443.79,4714411
19/10/2020 16:56,348.91,4256134,320.51,268166,350.1,262781,290.04,3587060,286.77,295301,160.31,1426829,27.77,184943,120.95,252118,86.43,81122,179.22,881130,18.2,1304084,135.23,672029,95.96,145199,82.91,291070,54.94,133615,3291.24,877439,119.54,14636383,220.34,2717515,266.02,1531660,1574.16,147762,1569.84,197121,531.62,914498,441.93,4895700
19/10/2020 16:57,348.94,4305032,320.55,269144,350.19,267223,290.11,3648849,286.74,298502,160.32,1456805,27.77,196022,120.94,254638,86.43,83898,179.16,894040,18.19,1362872,135.21,673909,95.96,153389,82.9,293480,54.93,135135,3295.25,891059,119.64,14872772,220.42,2769984,266.42,1564406,1575.73,149535,1570.57,201593,532.61,933519,441.6,5087475
19/10/2020 16:58,348.73,4397286,320.3,272802,349.85,272765,289.94,3709553,286.49,304744,160.39,1484082,27.77,198854,120.95,257934,86.42,85855,179.15,909227,18.17,1709643,135.19,677904,95.96,154693,82.9,294742,54.92,202031,3291.99,908551,119.58,15119661,220.31,2828122,266.33,1589812,1574.52,152839,1569.48,205176,532.3,947767,441.9,5233136
19/10/2020 16:59,348.6,4488537,320.15,274645,349.68,274127,289.68,3805556,286.22,314049,160.43,1497808,27.77,199700,120.97,261310,86.42,86585,179,956115,18.18,1802558,135.21,684026,95.96,154693,82.9,297031,54.92,209492,3289.56,924789,119.66,15286243,220.39,2877450,266.23,1614259,1573.59,157027,1567.97,212986,532.1,963397,442.13,5392847
19/10/2020 17:00,348.3,4681868,320.01,283838,349.58,279649,289.51,3999029,286.28,344633,160.45,1511600,27.77,209610,120.97,265985,86.43,88737,178.89,1007088,18.18,1922421,135.23,702502,95.96,160001,82.9,298678,54.93,224567,3281.78,957262,119.51,15645822,220.17,3025924,265.83,1654800,1569.37,165487,1564.54,222285,530.84,984501,442.14,5538642
19/10/2020 17:01,348.16,4768825,319.85,286500,349.34,281663,289.52,4007600,286.22,354713,160.4,1515655,27.77,212504,120.97,265985,86.43,88737,178.92,1026278,18.18,1975497,135.21,737319,95.95,161345,82.9,311329,54.93,243799,3276.59,987100,119.53,15833367,220.31,3054425,265.73,1675094,1570.35,167070,1565.44,226066,531.22,990685,441.78,5567630
19/10/2020 17:02,348.12,4870440,319.82,290933,349.37,288953,289.34,4240907,286.25,363808,160.48,1579321,27.77,212504,120.98,276630,86.42,91026,178.93,1083308,18.18,2104808,135.23,762986,95.95,161607,82.9,312817,54.93,244813,3273.96,1029349,119.34,16282350,220.15,3128632,265.29,1771277,1565.84,176732,1561.88,235204,530.13,1045237,440.05,5902467
19/10/2020 17:03,348.27,4927514,319.94,304087,349.38,292200,289.56,4311138,286.25,368005,160.45,1616602,27.78,215799,120.97,277744,86.42,91704,178.92,1091196,18.18,2214149,135.24,764553,95.96,181418,82.9,313389,54.93,246327,3279.07,1047628,119.47,16571974,220.22,3182638,265.27,1849460,1566.5,179138,1562.67,237406,529,1065354,440.3,6034474
19/10/2020 17:04,348.31,5015809,319.96,318283,349.53,296913,289.56,4378341,286.27,371231,160.5,1629011,27.78,216033,120.99,279486,86.42,97246,178.9,1112289,18.17,2236562,135.24,772045,95.96,185285,82.91,314697,54.93,248296,3282.5,1073521,119.53,16915465,220.47,3263552,264.99,1955616,1565.85,193826,1561.44,244089,528.85,1091615,440.28,6154358
19/10/2020 17:05,348.16,5070359,319.83,332651,349.4,303584,289.29,4449142,286.1,382151,160.52,1645693,27.77,217166,120.99,286869,86.42,98891,178.9,1135509,18.17,2327179,135.24,780278,95.96,187744,82.9,315678,54.93,250004,3278.23,1089394,119.4,17143647,220.31,3313631,264.73,2005680,1561.19,208971,1558,252690,529.28,1112408,440.4,6276669
